,movieId,title,userId,rating,timestamp
92300,82744,Faster (2010),380,5.0,1493421507
92301,82765,Little Big Soldier (Da bing xiao jiang) (2010),610,3.5,1479542382
92302,82767,Rabbit Hole (2010),47,3.5,1496209411
92303,82848,One Week (1920),50,3.5,1514240262
92316,82857,Sweetgrass (2009),462,4.5,1312346388
92317,83086,Burlesque (2010),599,2.5,1498516978
92343,83270,Made in Dagenham (2010),517,2.0,1492339460
92355,83369,"Way Back, The (2010)",62,4.0,1525125807
92356,83374,"Warrior's Way, The (2010)",448,3.5,1323114261
92357,83480,Season of the Witch (2011),534,3.5,1459796443
92358,83601,Amer (2009),204,0.5,1327182716
92368,83796,Anything for Her (Pour elle) (2008),599,2.5,1498517872
92378,83969,Down Argentine Way (1940),89,5.0,1520409380
92379,83976,"Trip, The (2010)",318,4.0,1345921135
92410,84156,Happy People: A Year in the Taiga (2010),105,4.5,1446573186
92416,84240,Even the Rain (También la lluvia) (2010),326,4.0,1323015914
92417,84246,It Happened on Fifth Avenue (1947),89,4.5,1520409459
92418,84273,Zeitgeist: Moving Forward (2011),318,5.0,1330277844
92445,84512,Girls About Town (1931),89,5.0,1520409383
92446,84523,Kill! (Kiru) (1968),599,3.0,1519184089
92447,84553,Pekka ja Pätkä salapoliiseina (1957),489,4.0,1333830894
92456,84637,Gnomeo & Juliet (2011),249,3.0,1430483176
92457,84696,Burke and Hare (2010),448,4.0,1316201594
92458,84716,Castaway on the Moon (Kimssi pyoryugi) (2009),318,4.0,1422524361
92474,84799,"Asphyx, The (1973)",377,4.5,1340345653
92475,84844,Brother 2 (Brat 2) (2000),105,4.5,1446621911
92497,84950,Take Me Home Tonight (2011),448,2.5,1338824816
92498,84952,Confessions (Kokuhaku) (2010),125,4.0,1474495717
92528,85025,"Eagle, The (2011)",448,2.0,1338657549
92541,85213,"Sunset Limited, The (2011)",318,4.0,1507743326
92542,85259,Winnie the Pooh and the Honey Tree (1966),21,4.0,1418932202
92543,85261,Mars Needs Moms (2011),534,3.5,1459793449
92544,85295,Scooby-Doo! Curse of the Lake Monster (2010),89,5.0,1520409339
92545,85316,Winnie the Pooh and Tigger Too (1974),105,3.5,1446572811
92546,85334,Hard Ticket to Hawaii (1987),358,0.5,1339546025
92564,85394,Cave of Forgotten Dreams (2010),419,3.0,1372975414
92567,85399,"Big Mommas: Like Father, Like Son (2011)",448,1.0,1338652134
92609,85438,Jane Eyre (2011),599,3.0,1498522865
92652,86000,Boy (2010),489,4.0,1333656838
92653,86014,Diary of a Wimpy Kid: Rodrick Rules (2011),103,3.5,1431956891
92654,86028,Henry's Crime (2010),448,2.0,1332090711
92657,86066,Playing the Victim (Izobrazhaya zhertvu) (2006),105,4.0,1447411237
92658,86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),21,0.5,1418063166
92674,86237,Connections (1978),318,5.0,1425654234
92675,86279,Into Eternity (2010),318,3.5,1460225458
92676,86286,Daffy Duck's Quackbusters (1988),599,2.0,1519256016
92754,86355,Atlas Shrugged: Part 1 (2011),599,2.0,1498510290
92762,86487,Mildred Pierce (2011),177,4.5,1435803472
92772,86593,African Cats (2011),448,2.5,1349117163
92785,86668,Louis Theroux: Law & Disorder (2008),419,5.0,1321854735
92786,86721,Idiots and Angels (2008),125,5.0,1474294373
92792,86815,Soul Surfer (2011),103,3.5,1431956596
92819,86864,Mothra (Mosura) (1961),599,3.0,1519122076
92889,86922,Nothing to Declare (Rien à déclarer) (2010),318,4.0,1515012699
92890,86960,Across the Hall (2009),249,2.0,1346753584
92891,87028,"Roommate, The (2011)",358,2.0,1339545615
92900,87197,Let the Bullets Fly (2010),599,3.0,1498522874
92964,87287,American Grindhouse (2010),377,4.0,1340343926
93043,87660,Too Big to Fail (2011),318,4.5,1517938905
93046,87834,My Life as McDull (Mak dau goo si) (2001),89,5.0,1520409450
93078,87960,Between the Folds (2008),599,3.0,1519368586
93079,88069,Delhi Belly (2011),89,4.0,1520409556
93080,88094,Upside Down: The Creation Records Story (2010),18,3.0,1457352482
93081,88108,Monte Carlo (2011),103,3.0,1431956837
93227,88179,One Day (2011),351,3.5,1328296816
93232,88267,Winnie the Pooh (2011),517,3.0,1492339325
93235,88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",610,3.0,1479544228
93236,88345,Mike's New Car (2002),105,4.0,1446573197
93261,88448,Paper Birds (Pájaros de papel) (2010),483,5.0,1315437602
93262,88515,Blitz (2011),380,3.0,1493421671
93263,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",599,2.5,1498528509
93266,88697,SUBWAYStories: Tales from the Underground (1997),599,2.5,1519141751
93335,88911,My Afternoons with Margueritte (La tête en friche) (2010),50,3.0,1514240244
93336,88932,Final Destination 5 (2011),351,4.5,1328296843
93343,89039,Another Earth (2011),460,4.5,1359176876
93344,89047,Hesher (2010),249,4.0,1356806581
93345,89072,Stake Land (2010),610,4.0,1493848545
93346,89085,"Debt, The (2011)",599,2.5,1519177870
93353,89090,Bill Cunningham New York (2011),462,4.5,1320417301
93360,89208,Walled In (2009),432,3.5,1328049786
93361,89281,Birdemic: Shock and Terror (2010),610,3.5,1493848934
93365,89343,Red State (2011),448,3.0,1437765410
93366,89386,Pearl Jam Twenty (2011),358,0.5,1339545805
93367,89388,I Don't Know How She Does It (2011),448,1.5,1355602518
93368,89427,Shark Night 3D (2011),448,1.5,1354367391
93407,89580,Neds (2010),419,4.0,1321853700
93410,89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),483,3.5,1415578318
93411,89678,Northanger Abbey (2007),509,4.0,1436031737
93514,89837,Kill List (2011),610,4.5,1479543403
93518,89862,Bellflower (2011),599,3.5,1498501756
93538,89898,Generation P (2011),89,3.5,1520409078
93552,89945,BlinkyTM (2011),318,3.0,1413722715
93555,90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),599,3.5,1519183992
93556,90245,Antonio Gaudí (1985),318,4.0,1433057069
93569,90353,Beautiful Boy (2010),351,4.0,1328889324
93570,90357,Tyrannosaur (2011),318,3.5,1427578983
93577,90384,Behind Enemy Lines II: Axis of Evil (2006),464,2.0,1325590952
93595,90428,Margaret (2011),599,3.0,1519124935
93617,90524,Abduction (2011),563,3.5,1441845106
93618,90528,This Must Be the Place (2011),318,3.5,1432967849
93623,90576,What's Your Number? (2011),68,4.5,1346109903
93632,90630,Miss Representation (2011),318,3.5,1419695095
93645,90719,J. Edgar (2011),448,2.5,1364138940
93646,90738,"Double, The (2011)",448,1.5,1373743906
93659,90769,Starsuckers (2009),318,4.0,1414782929
93660,90809,Tomboy (2011),509,3.0,1436027569
93661,90863,George Harrison: Living in the Material World (2011),483,4.0,1327278109
93688,90943,Into the Abyss (2011),419,5.0,1372972779
93689,90945,"Sign of Four, The (1987)",599,3.0,1519185708
93729,91233,Lifted (2006),610,4.0,1493846643
93730,91261,Hipsters (Stilyagi) (2008),105,3.5,1447579876
93731,91266,Another Cinderella Story (2008),509,2.5,1435998018
93732,91273,Bunraku (2010),448,1.5,1347100087
93740,91337,Play the Game (2009),509,4.0,1435998332
93743,91355,Asterix and the Vikings (Astérix et les Vikings) (2006),89,5.0,1520409490
93744,91386,Happy Feet Two (2011),89,5.0,1520409125
93745,91414,Arthur Christmas (2011),517,0.5,1487956142
93748,91483,Bullet to the Head (2012),222,1.5,1391347639
93947,91571,Coriolanus (2011),599,2.5,1519420315
94024,91666,Last Holiday (1950),89,4.0,1520409104
94027,91688,Salvation Boulevard (2011),448,1.5,1373227853
94031,91784,Girl Walks Into a Bar (2011),318,4.5,1435779332
94034,91860,"Way South, The (De weg naar het zuiden) (1981)",318,4.0,1517774420
94035,91869,Being Elmo: A Puppeteer's Journey (2011),525,3.5,1476477383
94036,91873,Joyful Noise (2012),448,1.5,1371302167
94037,91890,"Iron Lady, The (2011)",483,3.0,1415578356
94038,91935,Albatross (2011),448,2.5,1355595506
94039,91947,"Revenant, The (2009)",125,4.5,1474296231
94054,91981,Sacrifice (Zhao shi gu er) (2010),599,2.5,1498530615
94058,92046,Contact High (2009),50,3.0,1514240443
94061,92094,Einstein and Eddington (2008),18,3.5,1466977156
94062,92192,Apollo 18 (2011),292,2.0,1327260171
94063,92198,Seeking Justice (2011),448,2.0,1350245861
94064,92234,Red Tails (2012),567,1.5,1525289218
94065,92243,"Flowers of War, The (Jin líng shí san chai) (2011)",339,4.5,1494291484
94107,92348,Puss in Boots (Nagagutsu o haita neko) (1969),432,4.0,1328049736
94121,92427,Woman in Love (Rubbeldiekatz) (2011),50,1.0,1518168338
94126,92494,Dylan Moran: Monster (2004),63,5.0,1443348596
94144,92637,Pitfall (Otoshiana) (1962),318,3.5,1426784369
94147,92665,"For a Good Time, Call... (2012)",448,2.5,1382815064
94148,92674,Janie Jones (2010),599,2.5,1498516375
94149,92681,Journey 2: The Mysterious Island (2012),567,0.5,1525289793
94152,92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),489,2.0,1334170762
94153,92760,"Atomic Brain, The (1963)",377,3.5,1340347424
94159,92954,Prayers for Bobby (2009),596,3.5,1535828758
94162,93008,"Very Potter Sequel, A (2010)",177,5.0,1435721089
94163,93022,Miss Nobody (2010),89,5.0,1520409481
94164,93040,"Civil War, The (1990)",357,4.0,1348610504
94165,93114,Ro.Go.Pa.G. (1963),50,3.0,1514240402
94166,93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",509,3.5,1435998203
94167,93139,Mega Shark vs. Crocosaurus (2010),382,1.5,1515248680
94168,93193,Red Hill (2010),610,3.0,1493850013
94169,93208,Mickey's The Prince and the Pauper (1990),599,2.0,1519241761
94170,93242,Gone (2012),448,1.5,1371925097
94190,93320,Trailer Park Boys (1999),484,5.0,1342296115
94217,93502,"Ledge, The (2011)",599,2.5,1498516415
94244,93512,"Jeff, Who Lives at Home (2012)",249,4.0,1347887134
94248,93598,"Snowtown (Snowtown Murders, The) (2011)",610,2.5,1493848772
94249,93610,Space Battleship Yamato (2010),332,3.0,1352672398
94257,93740,Salmon Fishing in the Yemen (2011),517,1.5,1492339130
94262,93790,Detachment (2011),105,4.0,1446574114
94265,93819,Absentia (2011),610,3.5,1493848785
94301,93855,God Bless America (2011),125,4.5,1474294459
94304,93982,"Raven, The (2012)",448,2.0,1369660878
94305,93988,North & South (2004),509,4.5,1435993045
94306,94011,"Big Bang, The (2011)",448,1.5,1433704205
94318,94122,Comic-Con Episode IV: A Fan's Hope (2011),599,2.0,1519127374
94323,94160,Dante's Inferno: An Animated Epic (2010),380,3.0,1493422474
94324,94262,"Atomic Submarine, The (1959)",377,3.0,1340347431
94331,94325,"Lucky One, The (2012)",563,4.0,1441844896
94340,94494,96 Minutes (2011) ,448,2.5,1397303036
94344,94661,Rocket Singh: Salesman of the Year (2009),89,4.0,1520409642
94362,94735,Walking with Monsters (2005),318,4.0,1427579570
94387,94799,Sound of My Voice (2011),509,3.5,1435998413
94388,94810,Eva (2011),483,5.0,1415577575
94419,94867,"Pact, The (2012)",610,3.5,1493848703
94422,94919,Inhale (2010),448,2.5,1346065679
94423,94931,Take This Waltz (2011),125,3.5,1474591943
94461,95004,Superman/Doomsday (2007) ,380,4.0,1495476116
94480,95135,Your Sister's Sister (2011),414,4.0,1356136168
94481,95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),599,3.5,1519131458
94484,95149,Superman/Batman: Public Enemies (2009),380,5.0,1493421967
94485,95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),599,3.5,1519131553
94486,95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),599,4.0,1519132319
94517,95170,Beauty and the Beast: The Enchanted Christmas (1997),21,4.0,1418062991
94518,95175,Front of the Class (2008),105,5.0,1447410800
94521,95193,Pocahontas II: Journey to a New World (1998) ,509,2.0,1436000518
94522,95199,What to Expect When You're Expecting (2012),563,3.0,1448253611
94523,95201,To Rome with Love (2012),448,3.0,1375631165
94530,95218,First Position (2011),68,3.5,1357084122
94538,95311,Presto (2008),105,5.0,1446572743
94539,95313,Jack-Jack Attack (2005),105,4.5,1446572739
94569,95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),380,4.0,1536875231
94574,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),599,4.0,1519132821
94575,95508,Cleanskin (2012),448,3.5,1364059114
94606,95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),599,4.0,1519132841
94622,95624,"Firm, The (2009)",68,3.0,1346110393
94623,95633,Spirit Camp (2009),89,4.5,1520409578
94627,95690,Some Guy Who Kills People (2011),125,4.5,1474296445
94628,95717,Treasure Island (2012),599,2.0,1498531234
94638,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",21,3.0,1418063017
94639,95744,2 Days in New York (2012),448,2.5,1374873073
94640,95761,Killer Joe (2011),125,4.5,1474294397
94641,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),599,4.0,1519132946
94642,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),599,4.0,1519132951
94643,95796,Anaconda: The Offspring (2008),382,0.5,1515163188
94644,95839,"Christmas Carol, A (1999)",599,3.0,1519243288
94645,95843,Goodbye Charlie (1964),89,5.0,1520409017
94663,95939,"Angels' Share, The (2012)",483,4.0,1415577367
94664,95949,"Immature, The (Immaturi) (2011)",222,3.5,1391349197
94665,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),599,4.0,1519132528
94668,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),380,2.0,1536875473
94722,96084,Hands Over the City (Le mani sulla città) (1963),318,4.5,1421145142
94732,96114,Brake (2012),448,2.0,1377516263
94733,96121,Hope Springs (2012),292,1.0,1360446231
94734,96150,"Queen of Versailles, The (2012)",525,2.0,1476477332
94737,96283,Diary of a Wimpy Kid: Dog Days (2012),483,3.0,1415577117
94738,96373,Broken (2012),105,4.5,1447586495
94739,96411,6 Days to Air: The Making of South Park (2011),249,4.0,1382347281
94745,96430,"Odd Life of Timothy Green, The (2012)",443,5.0,1501722543
94753,96471,Prime Suspect 3 (1993),517,3.0,1487958330
94758,96518,Prime Suspect 6: The Last Witness (2003),517,3.0,1487958294
94759,96520,Prime Suspect: The Lost Child (1995),517,2.0,1492339487
94760,96530,Conception (2011),448,2.5,1392570740
94761,96563,Paradise Lost 3: Purgatory (2011),357,4.0,1348611468
94762,96567,"Words, The (2012)",47,4.0,1496206407
94786,96608,Runaway Brain (1995) ,89,5.0,1520409497
94827,96726,Lola Versus (2012),448,1.5,1378554396
94886,96832,Holy Motors (2012),610,5.0,1479545188
94894,96917,House at the End of the Street (2012),80,4.0,1377391154
94895,96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),89,5.0,1520409652
94896,96945,Love Lasts Three Years (L'amour dure trois ans) (2011),560,3.5,1469677624
94897,96964,"Tall Man, The (2012)",365,1.5,1489796949
94898,96975,LOL (2012),563,3.5,1441845567
94899,97024,Rust and Bone (De rouille et d'os) (2012),10,0.5,1455301892
94904,97188,Sinister (2012),610,4.0,1493849241
94905,97194,"Thing: Terror Takes Shape, The (1998)",517,1.0,1492338967
94917,97230,Side by Side (2012),599,3.0,1519138395
94918,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),610,3.5,1479545041
94962,97328,Liberal Arts (2012),448,3.0,1353855482
94967,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),483,2.5,1415577067
94968,97701,Paranormal Activity 4 (2012),610,3.0,1493848567
94969,97742,Alex Cross (2012),448,1.5,1388835576
94989,97757,'Hellboy': The Seeds of Creation (2004),332,4.0,1352671138
94990,97785,Silent Hill: Revelation 3D (2012),380,3.0,1493421801
94998,97858,Mental (2012),448,2.0,1387894354
95005,97870,"Sessions, The (Surrogate, The) (2012)",448,4.0,1399232826
95006,97904,Smashed (2012),318,4.0,1447871106
95068,97936,Anna Karenina (2012),448,3.0,1387643304
95100,97950,"Man with the Iron Fists, The (2012)",599,2.5,1519145557
95101,97988,"Bay, The (2012)",610,2.5,1493848742
95102,98061,Himizu (2011),610,3.5,1479545408
95118,98160,Nature Calls (2012),448,1.5,1398082810
95119,98175,Vamps (2012),448,1.5,1384016631
95124,98230,10 Years (2011),448,3.5,1377355019
95141,98296,Deadfall (2012),448,1.5,1367270204
95142,98361,Byzantium (2012),80,4.0,1377309149
95153,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),599,3.0,1519325096
95159,98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),105,4.5,1526207111
95160,98607,Redline (2009),125,4.5,1474296285
95163,98633,My Lucky Stars (Fuk sing go jiu) (1985),610,3.5,1479542454
95164,98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",599,2.5,1498518213
95165,98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",599,2.5,1519353931
95206,98836,Hyde Park on Hudson (2012),448,2.0,1393782241
95207,98908,How to Make Love to a Woman (2010),448,1.5,1369655614
95222,99005,Fire with Fire (2012),448,1.5,1396094584
95237,99030,Wrong (2012),610,4.0,1479543237
95238,99087,Playing for Keeps (2012),483,3.0,1415576826
95333,99122,I Bought a Vampire Motorcycle (1990),89,3.5,1520409562
95334,99130,Ice Cream Man (1995),89,3.5,1520409565
95345,99191,Campfire Tales (1997),562,4.0,1368893497
95346,99415,Parental Guidance (2012),448,2.0,1395502530
95351,99574,Promised Land (2012),448,3.0,1411853981
95352,99636,English Vinglish (2012),106,5.0,1467567449
95353,99638,Fish Story (Fisshu sutôrî) (2009),599,3.0,1498527023
95354,99721,Texas Chainsaw 3D (2013),610,1.5,1493848836
95358,99750,"Iceman, The (2012)",249,3.5,1379023798
95369,99846,Everything or Nothing: The Untold Story of 007 (2012),448,3.0,1361017948
95370,99853,Codependent Lesbian Space Alien Seeks Same (2011),89,4.0,1520409110
95376,99992,Shadow Dancer (2012),448,3.0,1374953846
95377,100044,Human Planet (2011),318,4.0,1426414317
95378,100068,Comme un chef (2012),483,3.5,1415578070
95382,100106,"Pervert's Guide to Ideology, The (2012)",318,3.5,1422524187
95383,100159,Sightseers (2012),610,4.5,1479543406
95389,100194,Jim Jefferies: Fully Functional (EPIX) (2012),111,4.5,1516154573
95390,100226,Why Stop Now (2012),448,1.5,1396794908
95391,100277,Tabu (2012),318,4.0,1483311102
95392,100302,Upside Down (2012),105,3.0,1447563420
95393,100304,"Liability, The (2012)",448,3.0,1391975427
95394,100306,Angst  (1983),562,3.5,1368893445
95395,100326,Stand Up Guys (2012),448,2.5,1401914096
95406,100397,"ABCs of Death, The (2012)",610,3.5,1493848802
95407,100487,Beautiful Creatures (2013),448,2.0,1392480189
95418,100527,Safe Haven (2013),563,4.0,1441845760
95421,100556,"Act of Killing, The (2012)",462,5.0,1456150743
95422,100579,Universal Soldier: Day of Reckoning (2012),610,4.0,1493848830
95428,100737,Snitch (2013),382,3.5,1515171167
95431,100843,Oh Boy (A Coffee in Berlin) (2012),153,3.5,1525549607
95434,100906,Maniac Cop 2 (1990),610,5.0,1479542714
95440,101070,Wadjda (2012),567,2.5,1525287867
95441,101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",50,2.5,1514240485
